date,hour,avg_energy,temperature,humidity,pressure,is_weekend,is_holiday
2019-09-16,0,0.542,13.55,89.0,100.755,0,0
2019-09-16,1,0.238,13.7,90.0,100.78,0,0
2019-09-16,2,0.23199999999999998,13.6,92.0,100.79,0,0
2019-09-16,3,0.21600000000000003,13.5,89.0,100.79,0,0
2019-09-16,4,0.36,13.6,87.0,100.8,0,0
2019-09-16,5,0.25199999999999995,12.9,89.0,100.82,0,0
2019-09-16,6,0.298,12.9,88.0,100.83,0,0
2019-09-16,7,0.584,13.0,90.0,100.86,0,0
2019-09-16,8,0.388,13.3,87.0,100.91,0,0
2019-09-16,9,0.666,14.1,84.0,100.94,0,0
2019-09-16,10,0.54,15.0,80.0,100.93,0,0
2019-09-16,11,0.664,16.9,75.0,100.94,0,0
2019-09-16,12,0.748,15.2,81.0,100.91,0,0
2019-09-16,13,0.696,16.7,88.0,100.9,0,0
2019-09-16,14,0.8379999999999999,16.9,78.0,100.9,0,0
2019-09-16,15,0.634,16.6,77.0,100.87,0,0
2019-09-16,16,0.652,16.9,76.0,100.87,0,0
2019-09-16,17,0.6679999999999999,16.6,73.0,100.86,0,0
2019-09-16,18,0.77,16.3,72.0,100.89,0,0
2019-09-16,19,0.8940000000000001,15.8,75.0,100.89,0,0
2019-09-16,20,1.0959999999999999,15.3,78.0,100.9,0,0
2019-09-16,21,1.016,14.3,87.0,100.88,0,0
2019-09-16,22,0.726,14.5,85.0,100.87,0,0
2019-09-16,23,1.028,14.4,85.0,100.87,0,0
2019-09-17,0,0.784,13.850000000000001,86.0,100.85,0,0
2019-09-17,1,0.318,13.3,87.0,100.83,0,0
2019-09-17,2,0.266,13.7,90.0,100.79,0,0
2019-09-17,3,0.30599999999999994,13.9,87.0,100.74,0,0
2019-09-17,4,0.29799999999999993,14.1,84.0,100.68,0,0
2019-09-17,5,0.32999999999999996,14.2,85.0,100.61,0,0
2019-09-17,6,0.402,14.1,83.0,100.54,0,0
2019-09-17,7,0.394,13.3,89.0,100.52,0,0
2019-09-17,8,0.578,13.1,90.0,100.52,0,0
2019-09-17,9,0.378,13.3,88.0,100.47,0,0
2019-09-17,10,0.476,13.5,85.0,100.46,0,0
2019-09-17,11,0.892,13.9,84.0,100.47,0,0
2019-09-17,12,0.844,14.1,83.0,100.48,0,0
2019-09-17,13,0.8620000000000001,15.3,80.0,100.47,0,0
2019-09-17,14,1.234,14.2,88.0,100.48,0,0
2019-09-17,15,1.496,14.8,91.0,100.49,0,0
2019-09-17,16,1.11,14.0,92.0,100.5,0,0
2019-09-17,17,0.8,13.6,93.0,100.55,0,0
2019-09-17,18,0.9400000000000001,13.4,93.0,100.56,0,0
2019-09-17,19,1.416,13.5,91.0,100.58,0,0
2019-09-17,20,1.504,13.8,90.0,100.62,0,0
2019-09-17,21,0.8859999999999999,13.8,88.0,100.66,0,0
2019-09-17,22,1.51,13.6,91.0,100.69,0,0
2019-09-17,23,0.836,13.5,91.0,100.72,0,0
2019-09-18,0,0.52,13.25,93.0,100.755,0,0
2019-09-18,1,0.26799999999999996,13.0,95.0,100.79,0,0
2019-09-18,2,0.25599999999999995,13.1,92.0,100.81,0,0
2019-09-18,3,0.27199999999999996,13.2,91.0,100.83,0,0
2019-09-18,4,0.23600000000000004,13.0,93.0,100.87,0,0
2019-09-18,5,0.262,12.8,94.0,100.9,0,0
2019-09-18,6,0.372,12.6,95.0,100.93,0,0
2019-09-18,7,0.534,13.0,91.0,101.0,0,0
2019-09-18,8,0.72,13.3,92.0,101.05,0,0
2019-09-18,9,0.446,14.0,92.0,101.09,0,0
2019-09-18,10,0.46799999999999997,14.3,89.0,101.13,0,0
2019-09-18,11,0.48,16.1,80.0,101.18,0,0
2019-09-18,12,0.44800000000000006,16.3,82.0,101.2,0,0
2019-09-18,13,0.438,16.3,84.0,101.22,0,0
2019-09-18,14,0.40199999999999997,16.3,82.0,101.21,0,0
2019-09-18,15,0.568,17.4,80.0,101.2,0,0
2019-09-18,16,0.728,17.4,75.0,101.22,0,0
2019-09-18,17,0.624,17.0,75.0,101.24,0,0
2019-09-18,18,0.938,16.2,76.0,101.28,0,0
2019-09-18,19,0.998,14.6,84.0,101.29,0,0
2019-09-18,20,0.984,13.2,89.0,101.35,0,0
2019-09-18,21,0.6940000000000001,14.2,87.0,101.4,0,0
2019-09-18,22,0.688,13.4,91.0,101.45,0,0
2019-09-18,23,0.742,12.8,89.0,101.49,0,0
2019-09-19,0,0.532,12.7,89.5,101.52,0,0
2019-09-19,1,0.382,12.6,90.0,101.55,0,0
2019-09-19,2,0.354,10.5,95.0,101.6,0,0
2019-09-19,3,0.308,11.8,95.0,101.65,0,0
2019-09-19,4,0.31399999999999995,11.0,96.0,101.65,0,0
2019-09-19,5,0.29000000000000004,10.8,97.0,101.62,0,0
2019-09-19,6,0.43599999999999994,11.4,97.0,101.66,0,0
2019-09-19,7,0.526,11.1,94.0,101.72,0,0
2019-09-19,8,0.45,13.0,94.0,101.76,0,0
2019-09-19,9,0.46399999999999997,14.4,89.0,101.79,0,0
2019-09-19,10,0.774,15.2,84.0,101.81,0,0
2019-09-19,11,0.9440000000000002,15.4,87.0,101.82,0,0
2019-09-19,12,1.286,15.5,88.0,101.81,0,0
2019-09-19,13,0.958,15.2,85.0,101.78,0,0
2019-09-19,14,0.732,14.9,84.0,101.79,0,0
2019-09-19,15,0.9640000000000001,14.9,89.0,101.78,0,0
2019-09-19,16,0.77,14.8,92.0,101.75,0,0
2019-09-19,17,0.9879999999999999,14.4,92.0,101.76,0,0
2019-09-19,18,1.042,14.3,92.0,101.72,0,0
2019-09-19,19,0.8019999999999999,14.0,90.0,101.73,0,0
2019-09-19,20,0.9199999999999999,13.9,90.0,101.74,0,0
2019-09-19,21,1.0059999999999998,14.1,90.0,101.73,0,0
2019-09-19,22,1.1920000000000002,14.0,91.0,101.73,0,0
2019-09-19,23,1.084,13.8,92.0,101.71,0,0
2019-09-20,0,0.784,13.8,93.0,101.72,0,0
2019-09-20,1,0.6279999999999999,13.8,94.0,101.73,0,0
2019-09-20,2,0.5,13.8,95.0,101.72,0,0
2019-09-20,3,0.528,13.7,94.0,101.7,0,0
2019-09-20,4,0.508,13.0,94.0,101.69,0,0
2019-09-20,5,0.49800000000000005,13.4,95.0,101.72,0,0
2019-09-20,6,0.532,13.7,95.0,101.73,0,0
2019-09-20,7,0.58,13.6,96.0,101.75,0,0
2019-09-20,8,0.562,13.9,96.0,101.79,0,0
2019-09-20,9,0.604,14.4,94.0,101.82,0,0
2019-09-20,10,0.6140000000000001,14.9,90.0,101.84,0,0
2019-09-20,11,1.064,15.3,88.0,101.88,0,0
2019-09-20,12,1.486,15.2,90.0,101.9,0,0
2019-09-20,13,1.05,15.7,86.0,101.94,0,0
2019-09-20,14,0.8379999999999999,17.2,82.0,101.92,0,0
2019-09-20,15,0.942,17.8,71.0,101.91,0,0
2019-09-20,16,0.5980000000000001,18.0,72.0,101.9,0,0
2019-09-20,17,0.6359999999999999,16.8,78.0,101.89,0,0
2019-09-20,18,0.6,16.4,81.0,101.88,0,0
2019-09-20,19,0.75,15.5,87.0,101.89,0,0
2019-09-20,20,0.8959999999999999,14.3,91.0,101.91,0,0
2019-09-20,21,1.152,13.6,95.0,101.93,0,0
2019-09-20,22,1.14,14.6,88.0,101.96,0,0
2019-09-20,23,0.8320000000000001,15.1,88.0,101.97,0,0
2019-09-21,0,0.842,14.6,88.0,101.995,1,0
2019-09-21,1,0.42800000000000005,14.1,88.0,102.02,1,0
2019-09-21,2,0.336,13.7,91.0,102.03,1,0
2019-09-21,3,0.358,13.7,89.0,102.03,1,0
2019-09-21,4,0.33999999999999997,13.1,90.0,102.0,1,0
2019-09-21,5,0.32199999999999995,13.1,91.0,101.97,1,0
2019-09-21,6,0.528,13.9,89.0,101.97,1,0
2019-09-21,7,0.388,14.4,86.0,101.98,1,0
2019-09-21,8,0.40800000000000003,14.5,87.0,101.99,1,0
2019-09-21,9,0.752,15.2,83.0,101.99,1,0
2019-09-21,10,1.02,15.4,84.0,101.99,1,0
2019-09-21,11,1.384,16.4,80.0,101.96,1,0
2019-09-21,12,0.9199999999999999,16.6,77.0,101.93,1,0
2019-09-21,13,0.8320000000000001,17.3,73.0,101.93,1,0
2019-09-21,14,1.04,18.2,66.0,101.86,1,0
2019-09-21,15,0.8219999999999998,18.6,67.0,101.77,1,0
2019-09-21,16,0.786,18.1,69.0,101.7,1,0
2019-09-21,17,1.062,17.6,73.0,101.67,1,0
2019-09-21,18,1.224,17.5,70.0,101.59,1,0
2019-09-21,19,1.218,17.2,72.0,101.55,1,0
2019-09-21,20,1.1600000000000001,16.7,77.0,101.54,1,0
2019-09-21,21,1.272,16.8,77.0,101.48,1,0
2019-09-21,22,1.09,15.7,87.0,101.46,1,0
2019-09-21,23,1.524,15.1,93.0,101.41,1,0
2019-09-22,0,1.214,15.149999999999999,93.0,101.36,1,0
2019-09-22,1,0.48,15.2,93.0,101.31,1,0
2019-09-22,2,0.394,15.0,95.0,101.24,1,0
2019-09-22,3,0.33399999999999996,14.9,94.0,101.16,1,0
2019-09-22,4,0.588,14.7,94.0,101.07,1,0
2019-09-22,5,0.6220000000000001,14.7,94.0,101.03,1,0
2019-09-22,6,0.7080000000000001,14.6,95.0,100.98,1,0
2019-09-22,7,0.488,14.6,96.0,100.96,1,0
2019-09-22,8,0.5599999999999999,14.5,96.0,100.94,1,0
2019-09-22,9,0.6719999999999999,14.9,96.0,100.96,1,0
2019-09-22,10,0.7539999999999999,15.0,95.0,100.97,1,0
2019-09-22,11,0.5700000000000001,15.3,95.0,100.98,1,0
2019-09-22,12,0.632,15.3,95.0,100.96,1,0
2019-09-22,13,1.4300000000000002,15.9,95.0,100.94,1,0
2019-09-22,14,0.778,15.8,94.0,100.95,1,0
2019-09-22,15,0.6839999999999999,15.9,94.0,100.96,1,0
2019-09-22,16,0.984,16.0,93.0,100.99,1,0
2019-09-22,17,0.8879999999999999,15.7,93.0,101.03,1,0
2019-09-22,18,1.51,15.7,96.0,101.06,1,0
2019-09-22,19,1.134,15.1,96.0,101.09,1,0
2019-09-22,20,1.3539999999999999,14.6,93.0,101.18,1,0
2019-09-22,21,0.9879999999999999,14.0,93.0,101.25,1,0
2019-09-22,22,0.9800000000000001,13.9,90.0,101.29,1,0
2019-09-22,23,1.158,13.8,91.0,101.35,1,0
2019-09-23,0,1.328,13.850000000000001,89.5,101.4,0,0
2019-09-23,1,0.5940000000000001,13.9,88.0,101.45,0,0
2019-09-23,2,0.392,14.0,85.0,101.54,0,0
2019-09-23,3,0.43200000000000005,13.9,84.0,101.54,0,0
2019-09-23,4,0.39,13.9,86.0,101.62,0,0
2019-09-23,5,0.40199999999999997,13.3,91.0,101.64,0,0
2019-09-23,6,0.394,13.2,88.0,101.67,0,0
2019-09-23,7,0.472,13.4,91.0,101.77,0,0
2019-09-23,8,0.5780000000000001,13.5,93.0,101.84,0,0
2019-09-23,9,0.916,13.9,84.0,101.89,0,0
2019-09-23,10,1.0879999999999999,13.3,76.0,102.04,0,0
2019-09-23,11,0.6060000000000001,13.6,79.0,102.13,0,0
2019-09-23,12,1.002,13.4,87.0,102.18,0,0
2019-09-23,13,1.038,13.2,91.0,102.19,0,0
2019-09-23,14,0.6599999999999999,12.8,85.0,102.2,0,0
2019-09-23,15,1.056,12.6,85.0,102.13,0,0
2019-09-23,16,1.182,12.1,89.0,102.13,0,0
2019-09-23,17,0.8560000000000001,11.6,94.0,102.08,0,0
2019-09-23,18,0.762,12.0,90.0,102.04,0,0
2019-09-23,19,1.4620000000000002,11.7,94.0,102.03,0,0
2019-09-23,20,1.488,11.9,96.0,102.01,0,0
2019-09-23,21,1.206,12.1,96.0,101.98,0,0
2019-09-23,22,1.34,12.2,96.0,101.97,0,0
2019-09-23,23,0.6839999999999999,12.4,96.0,101.97,0,0
2019-09-24,0,0.7380000000000001,12.55,96.0,101.97999999999999,0,0
2019-09-24,1,0.36400000000000005,12.7,96.0,101.99,0,0
2019-09-24,2,0.286,12.8,96.0,102.0,0,0
2019-09-24,3,0.23000000000000004,13.2,96.0,102.0,0,0
2019-09-24,4,0.278,13.4,95.0,102.02,0,0
2019-09-24,5,0.248,13.5,96.0,102.03,0,0
2019-09-24,6,0.376,13.7,94.0,102.07,0,0
2019-09-24,7,0.512,13.3,94.0,102.12,0,0
2019-09-24,8,0.6,13.5,94.0,102.12,0,0
2019-09-24,9,0.8100000000000002,14.6,90.0,102.23,0,0
2019-09-24,10,0.808,15.5,83.0,102.28,0,0
2019-09-24,11,0.968,16.3,81.0,102.32,0,0
2019-09-24,12,0.722,15.8,88.0,102.37,0,0
2019-09-24,13,0.524,16.1,83.0,102.38,0,0
2019-09-24,14,0.386,16.6,81.0,102.33,0,0
2019-09-24,15,0.398,16.6,80.0,102.34,0,0
2019-09-24,16,0.476,17.2,80.0,102.3,0,0
2019-09-24,17,0.8220000000000001,17.3,74.0,102.26,0,0
2019-09-24,18,0.954,15.8,81.0,102.27,0,0
2019-09-24,19,0.97,14.7,85.0,102.24,0,0
2019-09-24,20,1.3,14.2,82.0,102.27,0,0
2019-09-24,21,1.008,13.4,91.0,102.31,0,0
2019-09-24,22,1.0739999999999998,13.1,92.0,102.35,0,0
2019-09-24,23,0.868,14.1,93.0,102.36,0,0
2019-09-25,0,0.8880000000000001,14.0,92.5,102.375,0,0
2019-09-25,1,0.768,13.9,92.0,102.39,0,0
2019-09-25,2,0.46799999999999997,13.9,90.0,102.37,0,0
2019-09-25,3,0.61,13.8,88.0,102.39,0,0
2019-09-25,4,0.358,12.6,88.0,102.4,0,0
2019-09-25,5,0.33399999999999996,12.4,88.0,102.45,0,0
2019-09-25,6,0.34199999999999997,11.2,92.0,102.44,0,0
2019-09-25,7,0.556,10.9,92.0,102.49,0,0
2019-09-25,8,0.556,11.8,91.0,102.5,0,0
2019-09-25,9,1.05,13.6,84.0,102.55,0,0
2019-09-25,10,0.7,14.2,84.0,102.58,0,0
2019-09-25,11,0.546,14.9,81.0,102.56,0,0
2019-09-25,12,0.64,15.6,74.0,102.5,0,0
2019-09-25,13,0.672,15.3,78.0,102.51,0,0
2019-09-25,14,0.514,15.7,73.0,102.36,0,0
2019-09-25,15,0.858,15.1,78.0,102.33,0,0
2019-09-25,16,1.276,15.7,68.0,102.24,0,0
2019-09-25,17,0.798,15.5,67.0,102.14,0,0
2019-09-25,18,0.9339999999999999,14.7,71.0,102.06,0,0
2019-09-25,19,1.1480000000000001,14.5,66.0,101.95,0,0
2019-09-25,20,1.08,14.5,67.0,101.87,0,0
2019-09-25,21,1.334,14.3,70.0,101.75,0,0
2019-09-25,22,0.776,14.1,74.0,101.61,0,0
2019-09-25,23,0.5740000000000001,14.0,74.0,101.47,0,0
2019-09-26,0,0.566,13.6,78.5,101.295,0,0
2019-09-26,1,0.367,13.2,83.0,101.12,0,0
2019-09-26,2,0.35600000000000004,13.1,89.0,101.07,0,0
2019-09-26,3,0.546,12.6,93.0,100.99,0,0
2019-09-26,4,0.248,12.8,93.0,100.91,0,0
2019-09-26,5,0.256,12.9,94.0,100.93,0,0
2019-09-26,6,0.256,12.7,95.0,101.02,0,0
2019-09-26,7,0.388,13.4,95.0,101.1,0,0
2019-09-26,8,1.044,13.6,94.0,101.08,0,0
2019-09-26,9,1.11,13.8,86.0,101.18,0,0
2019-09-26,10,0.8400000000000001,13.9,83.0,101.2,0,0
2019-09-26,11,1.092,14.5,85.0,101.27,0,0
2019-09-26,12,0.808,15.7,80.0,101.28,0,0
2019-09-26,13,0.792,16.0,78.0,101.31,0,0
2019-09-26,14,0.5900000000000001,16.3,72.0,101.31,0,0
2019-09-26,15,0.532,16.1,73.0,101.28,0,0
2019-09-26,16,0.43,16.5,66.0,101.32,0,0
2019-09-26,17,0.5820000000000001,16.2,65.0,101.32,0,0
2019-09-26,18,0.606,15.2,69.0,101.32,0,0
2019-09-26,19,0.998,14.1,73.0,101.33,0,0
2019-09-26,20,1.066,13.7,76.0,101.37,0,0
2019-09-26,21,1.5020000000000002,14.1,65.0,101.38,0,0
2019-09-26,22,0.8960000000000001,13.7,70.0,101.4,0,0
2019-09-26,23,0.8099999999999999,13.3,73.0,101.41,0,0
2019-09-27,0,0.45,12.850000000000001,74.5,101.405,0,0
2019-09-27,1,0.30000000000000004,12.4,76.0,101.4,0,0
2019-09-27,2,0.27999999999999997,12.4,73.0,101.34,0,0
2019-09-27,3,0.23399999999999999,12.2,70.0,101.31,0,0
2019-09-27,4,0.274,12.0,72.0,101.27,0,0
2019-09-27,5,0.276,11.8,73.0,101.23,0,0
2019-09-27,6,0.358,11.5,75.0,101.24,0,0
2019-09-27,7,0.374,11.4,76.0,101.19,0,0
2019-09-27,8,0.6639999999999999,12.0,75.0,101.21,0,0
2019-09-27,9,1.064,12.7,67.0,101.15,0,0
2019-09-27,10,1.226,13.5,66.0,101.13,0,0
2019-09-27,11,0.646,13.8,63.0,101.13,0,0
2019-09-27,12,0.38999999999999996,14.2,58.0,101.11,0,0
2019-09-27,13,0.34199999999999997,14.5,56.0,101.03,0,0
2019-09-27,14,0.362,13.2,61.0,100.99,0,0
2019-09-27,15,0.376,13.0,60.0,100.95,0,0
2019-09-27,16,0.526,13.1,63.0,100.91,0,0
2019-09-27,17,1.0179999999999998,13.9,66.0,100.92,0,0
2019-09-27,18,0.646,11.8,73.0,100.94,0,0
2019-09-27,19,0.6980000000000001,9.6,88.0,100.98,0,0
2019-09-27,20,1.578,9.4,85.0,101.01,0,0
2019-09-27,21,0.922,8.4,92.0,100.98,0,0
2019-09-27,22,1.046,8.0,95.0,100.95,0,0
2019-09-27,23,1.4520000000000002,8.8,92.0,100.96,0,0
2019-09-28,0,0.692,8.9,90.0,100.935,1,0
2019-09-28,1,0.28600000000000003,9.0,88.0,100.91,1,0
2019-09-28,2,0.238,9.4,91.0,100.91,1,0
2019-09-28,3,0.21999999999999997,7.9,94.0,100.93,1,0
2019-09-28,4,0.272,8.6,90.0,100.95,1,0
2019-09-28,5,0.242,8.8,88.0,100.98,1,0
2019-09-28,6,0.274,8.6,90.0,101.02,1,0
2019-09-28,7,0.44400000000000006,8.6,90.0,101.07,1,0
2019-09-28,8,1.2480000000000002,7.8,94.0,101.14,1,0
2019-09-28,9,1.2079999999999997,10.2,86.0,101.18,1,0
2019-09-28,10,0.5640000000000001,11.9,76.0,101.2,1,0
2019-09-28,11,0.774,14.4,63.0,101.23,1,0
2019-09-28,12,1.244,15.0,61.0,101.21,1,0
2019-09-28,13,0.8379999999999999,17.1,34.0,101.18,1,0
2019-09-28,14,0.506,17.8,29.0,101.17,1,0
2019-09-28,15,0.362,16.6,31.0,101.15,1,0
2019-09-28,16,0.502,17.7,31.0,101.12,1,0
2019-09-28,17,0.7619999999999999,16.1,34.0,101.13,1,0
2019-09-28,18,0.914,15.1,33.0,101.17,1,0
2019-09-28,19,1.006,13.8,39.0,101.19,1,0
2019-09-28,20,1.016,13.8,33.0,101.2,1,0
2019-09-28,21,0.716,13.2,35.0,101.18,1,0
2019-09-28,22,0.859,12.5,35.0,101.17,1,0
2019-09-28,23,0.89,10.5,48.0,101.16,1,0
2019-09-29,0,0.8360000000000001,10.05,49.0,101.155,1,0
2019-09-29,1,0.6439999999999999,9.6,50.0,101.15,1,0
2019-09-29,2,0.564,10.4,45.0,101.17,1,0
2019-09-29,3,0.734,9.0,54.0,101.16,1,0
2019-09-29,4,0.62,9.8,53.0,101.18,1,0
2019-09-29,5,0.6699999999999999,9.9,52.0,101.19,1,0
2019-09-29,6,0.618,8.1,68.0,101.22,1,0
2019-09-29,7,0.7060000000000001,10.4,49.0,101.26,1,0
2019-09-29,8,0.9279999999999999,10.4,50.0,101.3,1,0
2019-09-29,9,0.9739999999999999,11.7,45.0,101.34,1,0
2019-09-29,10,1.582,12.7,40.0,101.38,1,0
2019-09-29,11,1.002,13.4,34.0,101.39,1,0
2019-09-29,12,0.77,15.3,30.0,101.42,1,0
2019-09-29,13,0.7040000000000001,14.2,32.0,101.44,1,0
2019-09-29,14,0.812,14.4,31.0,101.44,1,0
2019-09-29,15,0.602,14.9,29.0,101.46,1,0
2019-09-29,16,0.5860000000000001,14.7,28.0,101.46,1,0
2019-09-29,17,0.476,14.5,29.0,101.52,1,0
2019-09-29,18,0.65,14.2,31.0,101.54,1,0
2019-09-29,19,0.584,13.8,31.0,101.55,1,0
2019-09-29,20,1.376,13.0,35.0,101.6,1,0
2019-09-29,21,1.5539999999999998,10.6,52.0,101.62,1,0
2019-09-29,22,0.7220000000000001,10.8,47.0,101.65,1,0
2019-09-29,23,0.79,10.7,47.0,101.69,1,0
2019-09-30,0,0.528,10.35,48.0,101.695,0,0
2019-09-30,1,0.41600000000000004,10.0,49.0,101.7,0,0
2019-09-30,2,0.38,10.2,49.0,101.72,0,0
2019-09-30,3,0.366,7.6,62.0,101.72,0,0
2019-09-30,4,0.366,6.8,60.0,101.71,0,0
2019-09-30,5,0.386,7.0,64.0,101.75,0,0
2019-09-30,6,0.386,8.0,55.0,101.79,0,0
2019-09-30,7,0.644,6.8,63.0,101.84,0,0
2019-09-30,8,0.472,6.1,71.0,101.91,0,0
2019-09-30,9,0.756,10.4,57.0,101.92,0,0
2019-09-30,10,1.572,12.2,52.0,101.98,0,0
2019-09-30,11,0.78,12.7,57.0,101.97,0,0
2019-09-30,12,0.9839999999999998,12.9,62.0,101.98,0,0
2019-09-30,13,0.9279999999999999,13.6,59.0,101.99,0,0
2019-09-30,14,1.3679999999999999,14.1,61.0,101.96,0,0
2019-09-30,15,1.35,14.6,58.0,101.94,0,0
2019-09-30,16,1.292,14.2,42.0,101.93,0,0
2019-09-30,17,1.09,13.4,50.0,101.93,0,0
2019-09-30,18,1.284,12.6,58.0,101.94,0,0
2019-09-30,19,1.536,9.6,72.0,101.97,0,0
2019-09-30,20,1.0719999999999998,9.8,72.0,101.99,0,0
2019-09-30,21,1.286,9.8,61.0,102.01,0,0
2019-09-30,22,1.2100000000000002,9.4,57.0,102.03,0,0
2019-09-30,23,0.75,8.6,65.0,102.06,0,0
2019-10-01,0,0.6439999999999999,8.25,66.5,102.07,0,0
2019-10-01,1,0.6839999999999999,7.9,68.0,102.08,0,0
2019-10-01,2,0.352,6.1,76.0,102.1,0,0
2019-10-01,3,0.336,5.8,78.0,102.12,0,0
2019-10-01,4,0.516,5.3,81.0,102.1,0,0
2019-10-01,5,0.33999999999999997,6.0,81.0,102.12,0,0
2019-10-01,6,0.386,7.0,78.0,102.14,0,0
2019-10-01,7,0.9040000000000001,6.3,81.0,102.15,0,0
2019-10-01,8,1.31,7.1,81.0,102.19,0,0
2019-10-01,9,1.5939999999999999,8.8,75.0,102.21,0,0
2019-10-01,10,1.022,10.3,68.0,102.23,0,0
2019-10-01,11,1.018,11.1,67.0,102.23,0,0
2019-10-01,12,1.0779999999999998,12.0,64.0,102.2,0,0
2019-10-01,13,0.8,12.8,55.0,102.16,0,0
2019-10-01,14,1.036,13.7,55.0,102.11,0,0
2019-10-01,15,0.752,14.3,52.0,102.07,0,0
2019-10-01,16,0.8460000000000001,14.5,52.0,102.01,0,0
2019-10-01,17,0.702,13.3,67.0,101.96,0,0
2019-10-01,18,0.9339999999999999,12.2,68.0,101.94,0,0
2019-10-01,19,0.986,11.5,74.0,101.94,0,0
2019-10-01,20,1.478,10.3,77.0,101.94,0,0
2019-10-01,21,0.6980000000000001,10.8,76.0,101.93,0,0
2019-10-01,22,0.8559999999999999,10.1,79.0,101.91,0,0
2019-10-01,23,0.562,10.4,78.0,101.89,0,0
2019-10-02,0,0.362,10.100000000000001,76.5,101.88499999999999,0,0
2019-10-02,1,0.44000000000000006,9.8,75.0,101.88,0,0
2019-10-02,2,0.252,9.1,79.0,101.9,0,0
2019-10-02,3,0.29200000000000004,8.9,80.0,101.87,0,0
2019-10-02,4,0.302,7.4,85.0,101.84,0,0
2019-10-02,5,0.4760000000000001,8.3,84.0,101.82,0,0
2019-10-02,6,0.324,9.0,78.0,101.81,0,0
2019-10-02,7,0.5879999999999999,8.6,80.0,101.82,0,0
2019-10-02,8,1.1,9.6,76.0,101.83,0,0
2019-10-02,9,0.8039999999999999,10.7,75.0,101.82,0,0
2019-10-02,10,1.062,12.4,71.0,101.81,0,0
2019-10-02,11,1.344,13.4,71.0,101.78,0,0
2019-10-02,12,0.89,14.3,62.0,101.73,0,0
2019-10-02,13,0.562,15.0,55.0,101.68,0,0
2019-10-02,14,0.9,13.4,69.0,101.62,0,0
2019-10-02,15,0.952,13.2,75.0,101.57,0,0
2019-10-02,16,0.626,13.2,71.0,101.52,0,0
2019-10-02,17,0.568,12.4,79.0,101.47,0,0
2019-10-02,18,0.9039999999999999,12.0,80.0,101.44,0,0
2019-10-02,19,1.812,11.1,83.0,101.41,0,0
2019-10-02,20,0.9440000000000002,11.7,84.0,101.39,0,0
2019-10-02,21,0.784,11.0,86.0,101.4,0,0
2019-10-02,22,0.7220000000000001,11.2,85.0,101.4,0,0
2019-10-02,23,0.5279999999999999,10.9,78.0,101.46,0,0
2019-10-03,0,0.7700000000000001,11.0,81.5,101.395,0,0
2019-10-03,1,0.492,11.1,85.0,101.33,0,0
2019-10-03,2,0.26,11.3,78.0,101.31,0,0
2019-10-03,3,0.26,11.3,77.0,101.28,0,0
2019-10-03,4,0.274,10.7,83.0,101.27,0,0
2019-10-03,5,0.24,10.7,83.0,101.26,0,0
2019-10-03,6,0.44000000000000006,10.9,80.0,101.26,0,0
2019-10-03,7,0.5780000000000001,10.6,83.0,101.26,0,0
2019-10-03,8,1.01,11.3,77.0,101.3,0,0
2019-10-03,9,1.31,11.1,81.0,101.36,0,0
2019-10-03,10,0.8620000000000001,11.1,88.0,101.37,0,0
2019-10-03,11,0.8560000000000001,12.8,84.0,101.4,0,0
2019-10-03,12,0.8160000000000001,13.4,78.0,101.42,0,0
2019-10-03,13,0.9460000000000001,13.8,68.0,101.42,0,0
2019-10-03,14,0.9260000000000002,15.1,66.0,101.4,0,0
2019-10-03,15,1.1800000000000002,15.1,61.0,101.39,0,0
2019-10-03,16,0.756,15.6,60.0,101.4,0,0
2019-10-03,17,0.794,15.1,61.0,101.38,0,0
2019-10-03,18,1.06,13.1,73.0,101.39,0,0
2019-10-03,19,1.2079999999999997,11.9,73.0,101.4,0,0
2019-10-03,20,1.902,11.5,74.0,101.43,0,0
2019-10-03,21,1.182,11.1,82.0,101.49,0,0
2019-10-03,22,1.3359999999999999,11.0,84.0,101.5,0,0
2019-10-03,23,0.8440000000000001,10.8,83.0,101.51,0,0
2019-10-04,0,0.692,11.15,79.5,101.52000000000001,0,0
2019-10-04,1,0.284,11.5,76.0,101.53,0,0
2019-10-04,2,0.20400000000000001,11.2,78.0,101.54,0,0
2019-10-04,3,0.26999999999999996,11.2,78.0,101.56,0,0
2019-10-04,4,0.238,10.8,81.0,101.59,0,0
2019-10-04,5,0.318,10.9,80.0,101.61,0,0
2019-10-04,6,0.36400000000000005,11.3,75.0,101.64,0,0
2019-10-04,7,0.48999999999999994,11.1,78.0,101.69,0,0
2019-10-04,8,0.414,9.9,91.0,101.76,0,0
2019-10-04,9,0.9,10.3,92.0,101.81,0,0
2019-10-04,10,0.8939999999999999,10.1,93.0,101.86,0,0
2019-10-04,11,0.554,10.4,90.0,101.92,0,0
2019-10-04,12,0.42000000000000004,10.1,90.0,101.98,0,0
2019-10-04,13,0.592,12.0,87.0,102.01,0,0
2019-10-04,14,0.626,11.4,85.0,102.04,0,0
2019-10-04,15,0.8099999999999999,11.8,82.0,102.09,0,0
2019-10-04,16,0.6679999999999999,12.0,82.0,102.12,0,0
2019-10-04,17,0.666,11.9,82.0,102.14,0,0
2019-10-04,18,0.6860000000000002,11.4,86.0,102.15,0,0
2019-10-04,19,0.602,10.9,88.0,102.18,0,0
